"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-17","13.20","0.00","0.0","0.0",,"68","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-18","13.65","0.00","0.0","0.0",,"70","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-19","10.51","0.00","0.0","0.0",,"70","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-20","10.51","0.00","0.0","0.0",,"70","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-21","11.41","0.00","0.0","0.0",,"71","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-22","8.28","0.00","0.0","0.0",,"74","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-23","8.28","0.00","0.0","0.0",,"77","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-24","8.28","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-25","7.83","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-26","7.16","0.00","0.0","0.0",,"83","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-27","10.51","0.00","0.0","0.0",,"77","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-28","10.96","0.00","0.0","0.0",,"75","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-29","10.07","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-30","10.51","0.00","0.0","0.0",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-07-31","10.74","0.00","0.0","0.0",,"70","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-01","11.18","0.00","0.0","0.0",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-02","10.29","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-03","10.29","0.00","0.0","0.0",,"72","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-04","11.86","0.00","0.0","0.0",,"66","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-05","11.86","0.00","0.0","0.0",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-06","11.41","0.00","0.0","0.0",,"67","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-07","10.29","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-08","9.40","0.00","0.0","0.0",,"73","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-09","9.84","0.00","0.0","0.0",,"74","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-10","9.40","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-11","8.72","0.00","0.0","0.0",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-12","8.50","0.00","0.0","0.0",,"71","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-13","8.72","0.00","0.0","0.0",,"75","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-14","11.41","0.00","0.0","0.0",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-15","10.07","0.00","0.0","0.0",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-16","9.84","0.00","0.0","0.0",,"70","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-17","10.51","0.00","0.0","0.0",,"70","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-18","10.29","0.00","0.0","0.0",,"72","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-19","10.07","0.00","0.0","0.0",,"70","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-20","10.29","0.00","0.0","0.0",,"69","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-21","11.41","0.00","0.0","0.0",,"70","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-22","11.41","0.00","0.0","0.0",,"69","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-23","10.07","0.00","0.0","0.0",,"71","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-24","10.51","0.00","0.0","0.0",,"69","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-25","9.17","0.00","0.0","0.0",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-26","8.50","0.00","0.0","0.0",,"73","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-27","9.84","0.00","0.0","0.0",,"72","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-28","10.74","0.00","0.0","0.0",,"72","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-29","11.63","0.00","0.0","0.0",,"73","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-30","10.51","0.00","0.0","0.0",,"74","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-08-31","12.08","0.00","0.0","0.0",,"72","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-01","8.50","0.00","0.0","0.0",,"67","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-02","8.72","0.00","0.0","0.0",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-03","10.96","0.00","0.0","0.0",,"66","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-04","9.62","0.00","0.0","0.0",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-05","7.83","0.00","0.0","0.0",,"74","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-06","6.04","0.00","0.0","0.0",,"82","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-07","6.71","0.00","0.0","0.0",,"87","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-08","9.40","0.00","0.0","0.0",,"71","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-09","8.95","0.00","0.0","0.0",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-10","9.40","0.00","0.0","0.0",,"69","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-11","11.41","0.00","0.0","0.0",,"69","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-12","12.08","0.00","0.0","0.0",,"67","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-13","9.62","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-14","7.16","0.00","0.0","0.0",,"75","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-15","8.05","0.00","0.0","0.0",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-16","7.38","0.00","0.0","0.0",,"72","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-17","6.49","0.00","0.0","0.0",,"78","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-18","4.47","0.00","0.0","0.0",,"89","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-19","6.93","0.00","0.0","0.0",,"90","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-20","10.29","0.00","0.0","0.0",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-21","13.87","0.00","0.0","0.0",,"69","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-22","12.97","0.00","0.0","0.0",,"71","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-23","6.93","0.00","0.0","0.0",,"75","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-24","4.92","0.00","0.0","0.0",,"82","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-25","4.70","0.00","0.0","0.0",,"94","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-26","5.59","0.00","0.0","0.0",,"95","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-27","7.16","0.00","0.0","0.0",,"84","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-28","9.40","0.00","0.0","0.0",,"68","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-29","10.07","0.00","0.0","0.0",,"65","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-09-30","15.21","0.00","0.0","0.0",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-01","9.40","0.00","0.0","0.0",,"71","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-02","13.20","0.00","0.0","0.0",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-03","5.59","0.00","0.0","0.0",,"66","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-04","7.61","0.00","0.0","0.0",,"70","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-05","7.83","0.00","0.0","0.0",,"72","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-06","5.59","0.00","0.0","0.0",,"76","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-07","5.14","0.00","0.0","0.0",,"83","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-08","4.47","0.00","0.0","0.0",,"83","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-09","5.82","0.00","0.0","0.0",,"81","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-10","9.17","0.00","0.0","0.0",,"66","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-11","8.05","0.00","0.0","0.0",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-12","7.38","0.00","0.0","0.0",,"64","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-13","6.93","0.00","0.0","0.0",,"72","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-14","11.18","0.40","0.0","0.0",,"67","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-15","10.74","0.38","0.0","0.0",,"73","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-16","10.74","0.84","0.0","0.0",,"67","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-17","7.83","0.00","0.0","0.0",,"69","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-18","6.71","0.00","0.0","0.0",,"69","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-19","5.37","0.00","0.0","0.0",,"74","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-20","4.03","0.00","0.0","0.0",,"76","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-21","4.47","0.00","0.0","0.0",,"76","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-22","6.04","0.00","0.0","0.0",,"69","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-23","10.07","0.00","0.0","0.0",,"67","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-24","18.12","0.02","0.0","0.0",,"69","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-25","13.20","0.03","0.0","0.0",,"73","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-26","4.70","0.00","0.0","0.0",,"73","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-27","4.25","0.42","0.0","0.0",,"73","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-28","4.92","0.25","0.0","0.0",,"69","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-29","6.04","0.00","0.0","0.0",,"70","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-30","12.97","0.55","0.0","0.0",,"67","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-10-31","9.17","0.00","0.0","0.0",,"67","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-01","6.93","0.00","0.0","0.0",,"65","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-02","4.25","0.00",,"0.0",,"68","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-03","4.92","0.00","0.0","0.0",,"75","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-04","4.47","0.00","0.0","0.0",,"72","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-05","5.14","0.00","0.0","0.0",,"67","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-06","5.14","0.00","0.0","0.0",,"70","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-07","4.70","0.00","0.0","0.0",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-08","5.14","0.00","0.0","0.0",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-09","4.70","0.00","0.0","0.0",,"73","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-10","2.91","0.00","0.0","0.0",,"74","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-11","4.92","0.00","0.0","0.0",,"75","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-12","4.92","0.00","0.0","0.0",,"72","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-13","4.25","0.00","0.0","0.0",,"71","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-14","2.24","0.00","0.0","0.0",,"62","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-15","8.28","0.00","0.0","0.0",,"64","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-16","9.62","0.00","0.0","0.0",,"63","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-17","4.03","0.00","0.0","0.0",,"61","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-18","7.61","0.00",,"0.0",,"69","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-19","17.67","0.19","0.0","0.0",,"61","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-20","4.70","0.14","0.0","0.0",,"62","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-21","3.80","0.00","0.0","0.0",,"62","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-22","6.93","0.28",,"0.0",,"62","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-23","6.26","0.28",,"0.0",,"61","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-24","4.70","0.00","0.0","0.0",,"60","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-25","4.70","0.00","0.0","0.0",,"59","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-26","12.30","0.38","0.0","0.0",,"58","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-27","10.74","0.11","0.0","0.0",,"61","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-28","8.28","0.02","0.0","0.0",,"63","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-29","4.03","0.00","0.0","0.0",,"60","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-11-30","5.14","0.00","0.0","0.0",,"57","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-01","5.82","0.00","0.0","0.0",,"61","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-02","7.61","0.00","0.0","0.0",,"65","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-03","4.25","0.00","0.0","0.0",,"62","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-04","2.91","0.00","0.0","0.0",,"60","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-05","2.68","0.00","0.0","0.0",,"56","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-06","6.49","0.00","0.0","0.0",,"58","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-07","7.61","0.19","0.0","0.0",,"53","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-08","6.71","0.50",,"0.0",,"60","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-09","4.92","0.09","0.0","0.0",,"64","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-10","8.28","0.98","0.0","0.0",,"61","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-11","1.34","0.00","0.0","0.0",,"54","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-12","4.92","0.00","0.0","0.0",,"58","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-13","2.68","0.01","0.0","0.0",,"58","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-14","7.61","0.02","0.0","0.0",,"62","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-15","17.22","1.48","0.0","0.0",,"60","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-16","17.67","0.00","0.0","0.0",,"56","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-17","3.36","0.00","0.0","0.0",,"52","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-18","4.03","0.00","0.0","0.0",,"56","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-19","4.70","0.00","0.0","0.0",,"58","33"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-20","4.25","0.00","0.0","0.0",,"56","37"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-21","5.82","0.00","0.0","0.0",,"66","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-22","2.91","0.00","0.0","0.0",,"65","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-23","12.97","0.87",,"0.0",,"54","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-24","7.38","0.00","0.0","0.0",,"53","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-25","6.93","0.00","0.0","0.0",,"53","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-26","8.05","0.00","0.0","0.0",,"55","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-27","4.03","0.00","0.0","0.0",,"54","37"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-28","3.36","0.00","0.0","0.0",,"62","36"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-29","3.80","0.00","0.0","0.0",,"59","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-30","5.59","0.00","0.0","0.0",,"59","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2016-12-31","7.16","0.00","0.0","0.0",,"56","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-01","12.08","0.02","0.0","0.0",,"56","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-02","10.07","0.07",,"0.0",,"54","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-03","14.99","0.48",,"0.0",,"59","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-04","8.05","0.68","0.0","0.0",,"57","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-05","5.59","0.00","0.0","0.0",,"52","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-06","7.61","0.00","0.0","0.0",,"52","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-07","14.32","0.56","0.0","0.0",,"62","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-08","18.34","0.98","0.0","0.0",,"61","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-09","9.62","0.40","0.0","0.0",,"60","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-10","18.57","1.42","0.0","0.0",,"60","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-11","10.29","0.06",,"0.0",,"58","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-12","5.82","0.18","0.0","0.0",,"53","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-13","4.25","0.00","0.0","0.0",,"56","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-14","3.80","0.00","0.0","0.0",,"56","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-15","2.68","0.00","0.0","0.0",,"55","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-16","5.82","0.00","0.0","0.0",,"53","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-17","4.47","0.00","0.0","0.0",,"55","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-18","14.32","0.58",,"0.0",,"54","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-19","10.51","0.02","0.0","0.0",,"58","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-20","15.21","1.01",,"0.0",,"57","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-21","14.76","0.33",,"0.0",,"56","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-22","14.76","0.56",,"0.0",,"58","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-23","6.71","0.18",,"0.0",,"53","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-24","5.59","0.00","0.0","0.0",,"56","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-25","5.14","0.00","0.0","0.0",,"56","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-26","4.47","0.00","0.0","0.0",,"56","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-27","4.70","0.00","0.0","0.0",,"58","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-28","6.04","0.00","0.0","0.0",,"59","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-29","3.80","0.00","0.0","0.0",,"61","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-30","2.68","0.00","0.0","0.0",,"62","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-01-31","2.91","0.00","0.0","0.0",,"58","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-01","5.14","0.00",,"0.0",,"61","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-02","12.75","0.10","0.0","0.0",,"64","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-03","12.75","0.42","0.0","0.0",,"61","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-04","6.26","0.06","0.0","0.0",,"60","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-05","10.51","0.12",,"0.0",,"63","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-06","11.86","0.74","0.0","0.0",,"60","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-07","11.86","0.68","0.0","0.0",,"62","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-08","8.28","0.33","0.0","0.0",,"64","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-09","11.41","0.55","0.0","0.0",,"64","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-10","8.50","0.13","0.0","0.0",,"63","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-11","7.16","0.00","0.0","0.0",,"61","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-12","4.25","0.00","0.0","0.0",,"64","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-13","3.58","0.00","0.0","0.0",,"62","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-14","3.58","0.00","0.0","0.0",,"65","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-15","6.26","0.00","0.0","0.0",,"65","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-16","9.84","0.38","0.0","0.0",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-17","15.21","1.16","0.0","0.0",,"61","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-18","13.65","0.11","0.0","0.0",,"59","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-19","16.55","0.08","0.0","0.0",,"57","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-20","17.00","2.00","0.0","0.0",,"61","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-21","8.95","0.40","0.0","0.0",,"62","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-22","12.75","0.01","0.0","0.0",,"57","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-23","8.05","0.00","0.0","0.0",,"55","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-24","7.83","0.00","0.0","0.0",,"56","37"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-25","7.16","0.00","0.0","0.0",,"56","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-26","6.93","0.03","0.0","0.0",,"58","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-27","7.61","0.04",,"0.0",,"56","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-02-28","7.83","0.00","0.0","0.0",,"60","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-01","4.70","0.00","0.0","0.0",,"62","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-02","4.70","0.00","0.0","0.0",,"66","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-03","7.61","0.00","0.0","0.0",,"65","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-04","12.30","0.61","0.0","0.0",,"62","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-05","15.88","0.22",,"0.0",,"54","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-06","8.72","0.16",,"0.0",,"55","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-07","5.82","0.00",,"0.0",,"60","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-08","5.82","0.00","0.0","0.0",,"67","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-09","4.92","0.00","0.0","0.0",,"71","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-10","4.25","0.00","0.0","0.0",,"69","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-11","6.49","0.00","0.0","0.0",,"66","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-12","5.14","0.00","0.0","0.0",,"71","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-13","4.47","0.00","0.0","0.0",,"74","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-14","5.37","0.00","0.0","0.0",,"78","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-15","7.16","0.00","0.0","0.0",,"63","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-16","6.26","0.00","0.0","0.0",,"67","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-17","5.14","0.00","0.0","0.0",,"76","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-18","5.82","0.00","0.0","0.0",,"68","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-19","4.92","0.00","0.0","0.0",,"64","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-20","12.53","0.40","0.0","0.0",,"64","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-21","15.21","0.30","0.0","0.0",,"67","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2017-03-22","14.32","0.28","0.0","0.0",,"63","52"
